V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18
Os01g0627400	297.608397813251	314.878320676335	371.752227474578	431.982816666369	451.425525721356	589.892432244103	232.707413172926	373.687681276941	328.334520105645	390.081608815451	379.15768656118	392.905015175148	243.981720092103	252.00923971747	339.148413076555	399.641319404903	549.905364296235	461.254050610633
Os01g0678000	1.5486548787699	3.22594178744385	8.65982786691875	23.7291580348878	25.4927668292434	62.8011761549919	7.33113396314492	14.3215512652187	14.3296849776529	8.81526536448721	30.7018053512853	74.6526335500088	0	3.98697481900685	11.2996386225991	19.1182478286645	16.1756532725718	37.3937831078579
Os01g0685400	67.6540431082331	140.294440113544	295.813546598276	110.206647770176	151.548602545202	147.958630749143	62.6068511248938	150.604682660628	279.444286245244	119.000892357749	184.890236745727	229.882849799972	78.8305701264179	182.067538278005	185.211083334196	150.339173328038	136.267042751222	217.581789719849
Os01g0693400	570.803399910913	934.305542899031	806.877437638433	826.6069196793	647.752344508425	584.24909951539	481.809342528996	805.745799842266	977.449613745162	788.727964747864	824.632467982069	487.211823610411	571.353034348968	844.264835588372	778.68344134297	827.621445586539	803.591205882975	851.426612666136
Os01g0699600	17.8657158612299	29.1033909559112	44.7055281125976	34.3027274233901	11.2875959950543	30.6286016751265	34.2267908554757	50.7930164410696	195.392501182294	173.941570731428	124.714092774111	85.5108509123893	21.8167719671845	39.6426582101969	103.603781566328	77.401421943721	22.9415523310476	48.0300729237874
Os01g0704300	185.806757882104	225.762526463179	232.33796815618	290.98890261949	207.801155312056	241.836149608261	169.252856113307	384.130372281174	332.457790618265	361.207416789412	386.399285737736	220.338727143836	181.862531510793	370.82530744952	370.13235094624	397.902699598366	252.986070300884	271.470343597633
Os01g0719100	800.182055372377	891.675601947477	1083.89526639006	1173.60458297748	1476.35306767946	1071.84274982285	906.562551555879	1690.34700832328	1498.31030207363	1456.85865369943	1437.90298753559	1294.9256999566	998.448447695161	1605.9945627523	1408.94294783325	1505.3041317913	1468.30369661736	1200.37708723083
Os01g0720500	3996.46897939584	4977.77146302721	2652.20192895562	8233.27409650296	7333.65621015398	5938.18547854977	3646.93997632767	5738.09145044956	1835.67198939486	4565.74186168488	9346.50745102139	6314.44856003717	4744.20337858301	5271.90879770868	3363.42367944085	10470.2107152104	8724.06236926328	6462.10709060407
Os01g0733200	41.4580687308622	119.029533513287	146.819564590637	119.377273368782	222.11341469377	120.850600599804	20.7231957816496	82.0058284838946	52.505718386289	42.2450228573147	106.514568959738	46.4289332206809	50.1927990714007	170.936071611679	124.069807263283	142.33695696512	253.254435798218	223.144796631996
Os01g0739500	366.746561909007	1180.89662872745	1009.64731594567	672.371373572093	805.660334134676	1013.14816728866	342.987374912867	1861.30373866672	1901.28084420371	1125.74756297615	1345.76472390063	1147.17035534887	509.73998826652	1543.3625056334	2164.7880752971	865.888053358801	1098.18430530685	630.938241109645
Os01g0743800	91.635220946264	47.3063563763627	50.2979265195822	203.826967328248	175.813095011511	174.165501749292	83.0004372214446	70.2834666220341	67.9719071833867	181.295459244212	167.971519580627	160.479241528017	87.4966495081032	88.4310363876695	87.6193157505061	309.78349325423	208.476773095726	266.9898766552
Os01g0747300	376.903190101259	647.389528596028	448.3573869753	580.136138605338	492.959598831665	277.757648069981	321.337857682175	857.827881603671	550.352546546156	627.43302221372	620.017533589481	293.088999190111	424.53720180624	818.873628873829	754.593479086578	917.240857773477	787.194793841395	209.467092644946
Os01g0754800	318.686408011857	1351.68094918432	1725.87564419542	1273.86359412593	1677.12066176078	2361.22004000464	395.009333616989	492.508957301996	880.550650978269	505.159616112905	803.818907406287	1386.28409726438	575.152886335805	1116.02666930434	779.406877385891	1417.61050364923	1430.29516230323	3109.96705369754
Os01g0775400	146.431483645413	572.656907277553	1118.44802707378	218.074095562365	828.486051344811	1002.20074312271	94.7452695394047	805.28370118053	1169.01311563437	150.097766703966	759.926353102989	1184.39451588838	73.4637823581447	1075.17704798068	1208.05580346403	296.276051309897	895.888965173821	2451.07681627121
Os01g0816100	43.8999983736493	86.6806050590437	120.811599657581	81.9916564608995	35.2545194490834	48.5135189643436	50.9478673706025	111.357914805878	287.349594179568	295.340428970087	84.6680615912317	108.681925431713	23.8198994224937	96.5938842661594	218.829260564834	85.105822993944	55.8565389451595	79.0616304350863
Os01g0822800	120.336672926174	622.109623771622	725.105672873359	366.159198442408	643.858257322278	708.82948561343	168.046503920748	582.9105737029	600.512204473702	222.487191519356	607.946082486145	570.484510910484	229.049179884221	880.058292657495	794.685215310984	576.699930750648	937.373536007452	1117.78630499399
Os01g0825500	79.4786099026708	127.499053477016	128.660737392274	212.362887909399	181.533454779737	123.496738759926	44.791242563571	103.6269742081	86.9159663638526	96.4991529638896	127.036789714788	77.1207642553674	60.2092676815823	125.616092118754	123.578404889644	167.79981877168	172.846864256612	159.038167750397
Os01g0834900	45.9994551626169	82.7314749779556	100.971350463839	88.9640088486994	69.1459436162213	82.166052042241	41.3968205276334	87.4736305534294	144.22124440144	141.328692220649	146.944525879214	77.0926704787927	52.1001818655442	100.837959304177	88.5566913451701	163.903504372344	176.575661548959	127.999580771061
Os01g0837000	191.233928166824	243.4280892953	454.925775788662	342.689608571373	227.475249813645	304.000164714934	256.987394754377	258.840201556896	452.192015375018	385.793199993026	250.499530340134	235.175534505629	213.280025704886	292.913353845032	442.210594555196	284.599593579659	152.216872687607	273.009617004867
Os01g0852800	0	0	0	50.3162855044904	45.4481367808086	45.9237900711508	0	1.90282498475745	0.881033794798552	42.5437630848267	35.9100870873087	51.5858841964235	0	0	0	46.7332046426369	50.8795134234132	60.1876895510154
Os01g0855200	264.055653366882	159.701593495549	159.078601446143	602.41628522995	348.762768465759	500.623422203079	250.122793066055	118.284356535375	71.9680736906165	271.189979717489	168.063881389405	274.327937780951	208.917347474366	115.479733066608	91.6965959438394	461.323869086595	275.586946963331	257.27342971261
Os01g0858900	1111.1455770777	1293.48114781181	1064.1692115362	2086.99260948547	1810.44720380038	1720.27502448984	978.94526122059	1280.17493417952	1097.04088142076	1874.16857469912	1890.0020690467	2337.93942016766	1183.29840602901	1324.51594299813	1155.12276332514	2251.58881788392	1809.02132728883	1714.99057342202
Os01g0868000	20.9167633118465	75.657181088662	200.852756045949	77.357828739963	88.3519395103678	218.462259354872	34.8125491599219	136.76103464428	341.680647359933	66.3361357319143	162.853423606624	178.32942888438	19.8976331716003	118.457091568632	381.667030018847	83.7059239694551	105.147851731667	300.520479543169
Os01g0869750	0	0	0	50.3162855044904	45.4481367808086	45.9237900711508	0	1.90282498475745	0.881033794798552	42.5437630848267	35.9100870873087	51.5858841964235	0	0	0	46.7332046426369	50.8795134234132	60.1876895510154
Os01g0871900	397.736693340061	418.378752598522	356.103909066048	651.455552326718	625.597937380974	380.51479332439	137.868921396681	194.431195883875	117.522715952918	253.193577303909	354.567515751319	140.043567583586	461.206473035644	712.386954119884	372.91433199276	1199.84128184523	1342.14291629003	1092.7296684615
Os01g0875000	239.052889626092	797.129138873856	827.889818981668	348.954077758665	570.124469314002	895.035607556218	169.708257158108	692.331627574927	823.02879173925	221.352096748894	649.320607622132	940.266629075519	252.211667799843	736.484360863072	875.258583167516	549.849983394541	805.46408739625	1577.26834010032
Os01g0905200	152.785527884718	189.876172190901	414.829739549822	183.70064756484	252.374749770906	372.429002839119	160.814719046428	182.874060192874	323.375217023261	368.151975008861	195.035636367505	389.788832029366	177.377440561895	220.463161356658	354.295754303976	279.512125908638	215.781915197261	440.708928040477
Os01g0907600	0	0.807871158121565	0	6.0420379729426	0	2.16177594516794	0	9.00802108198974	0	0	0	0	0	0	0.9324414535259	2.30718993487141	0	2176.18823344881
Os01g0915000	736.313094984917	1776.64192555644	1307.33848897038	1744.91137160235	1503.30780657505	1331.89378828202	711.64700901262	1334.02422194183	1439.47364108973	1335.16539323769	1337.02645262308	1243.33177810214	934.077114855291	1598.95401253857	1383.97318491931	2089.64797742277	1757.54246318216	1899.02010212565
Os01g0940000	42.6810121391211	222.54495976222	451.773023349331	145.98433207	186.833553249723	413.323447319404	53.7727203257756	393.263087051975	525.123446794714	135.337421608348	300.816487764926	475.914727406518	50.1016090635988	462.84566643734	402.353764233609	188.568674263851	229.747802179003	754.974263415693
Os01g0948600	727.915464327576	710.773011176298	915.86938704057	1127.04225404713	765.00837185231	791.111344956703	754.865839643629	1007.87892499836	1064.93070274072	852.419331950086	996.123402833746	1097.86542926394	658.764462882071	1167.78609045048	992.71231258745	1253.55062066974	991.579037512123	1068.67828229826
Os01g0952500	639.08520031308	3478.64065144226	4185.89841717799	1105.00458720136	3791.13846125588	4418.49430899716	619.58748826801	3366.09500293043	4114.85697400036	1128.25771453508	3547.79042384022	4331.58087071981	705.678717218379	3755.88445580703	4697.77479149349	1445.50970607216	3819.18161109768	4616.58282798505
Os01g0963000	321.824776076816	322.367625668396	584.719936332809	615.199071043797	267.054912709076	278.612379296036	317.495804903252	487.493583552429	1691.1566690822	1536.62696038819	610.177663741251	468.049284773238	107.427463060215	495.503087697455	890.641355788604	210.460019728639	196.041204752113	393.640966319991
Os02g0103500	78.2371137758297	101.598635266523	119.525316977565	198.372735016976	162.625450574714	136.608038161237	77.5022097751628	114.447275810472	89.5147283055548	127.487404741727	122.277916142339	56.3953125752297	100.500780744565	175.411819044307	121.564700602009	265.366426888265	160.858540301833	138.52044048586
Os02g0106900	296.664457053847	498.574940183318	511.385413981719	534.487139093476	594.839894499915	512.957856318192	338.750959096988	431.852682569528	468.684666260275	428.61756119904	576.291399843223	444.343030241312	361.944702842879	566.987700298624	437.32526795576	752.557410074034	843.60416211513	811.86809008994
Os02g0115801	3.74397751104143	35.3005512266919	33.1805207323885	15.0417492186104	16.5671028964401	78.8758649157083	0	12.6873269871138	16.8770442983337	9.48478455449413	14.7635457210135	46.2459851892811	9.56415954259949	56.6969565577122	14.0869443315836	96.9196545825006	228.151190769929	66.0242619560417
Os02g0122600	317.043167344535	453.552371580634	381.241816000504	433.199469814997	319.868434076756	417.735730846372	243.554550346489	453.790274962847	346.33619339563	414.125108176562	346.341435907884	361.595338203279	341.457195618829	430.689335421379	475.161712052596	526.132912813914	363.441241510793	393.796560541664
Os02g0134400	59.9300668586804	135.717795138065	242.052469042743	113.032953451393	76.0801971589273	194.165612905237	51.0145969548034	137.294815278481	265.422468768856	122.085783234101	105.34320063719	151.625155117871	30.7886965500696	121.06530796967	210.89717946417	58.7370972010107	90.8376553382933	177.044458747704
Os02g0137200	666.117214289298	664.468865706184	820.530251121247	891.794077100022	1050.72176856491	1144.12762460812	890.502875994936	985.743637853414	816.363844432133	1244.53494809006	1132.10031916181	1174.29434566428	536.105885292147	1028.05428778477	696.209026915908	1022.73333154304	1247.5889816632	826.098558893418
Os02g0181300	259.267734540087	309.734363532582	643.282545330702	502.963237637112	331.940066845125	354.894599417331	338.455649716443	391.273205954346	979.54497037604	1102.93779965956	453.427849879864	537.134711087125	220.013957740826	469.686517651107	782.334260337541	705.318272665078	272.09632126218	523.125895745533
Os02g0182850	203.785036492024	127.007543219315	153.436077938345	383.54237040785	242.665008839301	163.772435078473	215.330284609165	184.987679951041	124.851488960735	333.359543053135	230.416822834514	129.498101864485	190.031126479376	163.205357451062	108.201333970104	435.750363264099	245.161903728751	162.392159888307
Os02g0191800	613.656309236088	1481.12585161696	1662.15298979385	3704.12746695261	3272.15824417279	2396.9614599853	484.637171842392	1622.10708364883	1268.85652705447	1926.31616188139	2688.98717402754	2037.78150950049	459.72955782139	1625.70068439622	1213.49528490172	4524.44176118518	3633.93426256725	4972.70774579402
Os02g0197300	75.481657622268	134.881845818198	272.862886712057	318.901877589928	271.182644392202	247.592812277336	118.725632580932	133.164237320575	205.741212334689	146.568752862626	225.161787089272	282.621826660004	88.814595549705	284.315677562215	133.129966609628	329.411828289679	365.615078151647	647.63006165953
Os02g0226200	511.716987864665	1221.61893297845	1609.83635307513	1044.67078850178	1371.08654073532	1908.04071702468	427.130187822438	794.908803875809	998.277748217174	543.091672313911	1051.85328086464	1333.4971142205	274.184504332493	981.835048373408	914.811850868224	831.325106666396	1545.43193063622	2600.82368884946
Os02g0252400	0	0	0	25.6855625619443	44.6263654009314	23.1303754121476	5.96256307981714	1.8754601234542	1.70068547096545	83.958851310658	59.2161382536034	53.9309099666635	1.00708063546248	0	0	54.9044676804331	16.3726958364763	14.0225038119645
Os02g0297666	40.4210999088375	69.184178269401	65.5031896470234	125.340965962386	96.5518553669929	89.98728422512	59.8210385174056	59.5479787674361	35.7861784687809	73.2716790491651	99.8914483016499	77.9432807767803	62.9270631647069	69.9444795910697	74.1859018835818	164.937733711962	201.022586765267	190.90443034
Os02g0306100	0	0	0	36.9445762593257	3.50018356686229	24.7917421374342	0	0	0	22.6720344459627	40.0465775260852	16.9144737193129	0	0	4.31451082430491	29.4825597031792	39.7911493144838	11.7259981844698
Os02g0314600	195.6422369463	191.499897530393	322.683095910234	241.714797283967	221.534719134459	255.448723460629	201.589925706923	224.074118008388	368.77962613745	436.753328241975	209.493263743572	260.167854940948	219.919684780331	249.535923204926	376.227810322224	285.845096000741	180.392938166144	295.208743475566
Os02g0448600	193.167121457838	287.294665374608	336.028145076607	393.110717705172	364.72836460949	395.165014405753	188.085987969195	273.384112683111	224.845251469613	247.976659482055	278.541967888183	307.487272082127	234.791185203971	328.340999767432	243.981465529659	348.014788992405	406.178389694377	517.641058348886
Os02g0466400	124.801047978819	169.0128070284	216.837664304095	254.069973813432	178.751206563425	143.865893159801	102.703240283193	217.398447520369	432.325033083603	257.673033808159	251.901494022558	218.125285163655	54.1786066720092	313.106142544554	365.767724320883	260.231016692761	147.107578521661	266.021609172939
Os02g0466900	43.2271053124917	35.7106805004405	100.018509466066	52.6891863004853	78.3788687448062	62.694037508588	0	45.7614757543641	90.3092819943191	90.855570534157	62.2763188189599	79.9644464171411	18.7016912246447	82.9156806187417	50.02702346634	128.299213631947	112.308190930365	113.698759801249
Os02g0467600	191.464026525282	205.049105166145	410.064807874164	419.347168322389	210.300803290905	182.8696997456	292.387229215873	337.082540454856	910.795631314524	612.75583766848	461.712962660206	325.513451418237	109.515452548998	427.312550593545	628.340002902276	333.533757030808	189.358407148628	258.229978373039
Os02g0485000	112.821504345947	120.574910155861	94.2309215192605	199.713679368437	210.203824361274	275.893841491074	137.851701531538	75.2106955892469	63.9526864165285	172.328635072117	155.718744809171	196.165835698137	117.912155944256	108.074691336676	106.106643545017	320.529398047054	261.934683386734	306.142302485674
Os02g0495400	169.307082045316	126.091389291422	154.670974950651	251.597707102257	256.034714021587	200.422149208278	158.009444635067	116.076107842087	131.625298386203	235.604498859584	206.94225081423	225.241850048665	131.128711321244	104.692094639082	137.789434329182	203.035999383687	231.051741041967	217.530996208976
Os02g0505500	44.9697108534342	23.4171352970252	78.7382953167567	124.084593028848	137.19431450107	79.2130410713254	44.9116572427075	36.9471516445621	43.8538927150695	113.116521472171	83.161429160336	46.8797620611359	75.7307208772893	42.0680374312747	41.1419361214862	170.380205515288	59.479479595901	116.93273816938
Os02g0532500	757.999401271558	776.678241815787	1030.37141653973	1172.83405882	849.763088814898	1037.50912470156	665.340889067829	599.396546280137	994.129387255116	1174.10290182383	781.042647114742	835.471746116191	522.944702776591	767.924047767178	870.335936997676	1165.3334697312	968.588168284955	1501.64376953464
Os02g0535901	373.88310915194	602.273685467221	675.076518719003	612.901938788009	791.855857151015	721.526979389392	362.054488877842	694.322005488777	533.977428311116	591.668460983686	664.662368196863	730.856276256986	320.724489199332	667.279113591537	420.096143833594	495.084170349727	407.585554260825	441.450423182688
Os02g0541500	90.758162682541	169.939857743548	73.6954742598299	241.625895539926	111.471295778164	36.6576116835596	115.89388784157	236.144136381821	88.5714029330302	186.632784995701	102.573919893249	37.0711422670279	110.67671914047	182.983811647123	89.1050988959135	395.885773486995	154.926636228421	78.1919787166739
Os02g0555832	187.753841977599	351.759961182366	420.195295643112	306.556890863051	395.168738615242	286.69229487638	180.76373652528	230.799003941669	279.423030075471	236.499238099532	251.626128472588	238.355275180408	177.857553309701	321.499659517662	291.554747055104	299.646893801912	253.135308629057	355.730034170091
Os02g0557800	1351.70054651765	5079.91615683767	6319.16757579849	2182.48330119695	6372.55856211662	7816.03564209468	1253.56584441024	5851.49693643437	5264.4110102443	1950.91133400314	6249.84573570647	7777.64409440128	1181.15491747368	7314.2834159911	6082.65657018852	2746.5924651764	7295.0313357756	10258.4790772753
Os02g0569400	110.711796932009	67.6205954104576	80.5624327939663	269.104797788507	34.1538406760019	54.6617909440141	97.6671227636286	70.6638655782112	114.55127950686	275.353703110138	67.324632324172	45.3158094860625	86.6057243831513	85.0414440264432	61.3859055924783	199.821089418901	50.2195815919005	33.5310523168434
Os02g0579000	425.409881541556	1117.83877975834	1473.09659606064	761.652648946237	1321.19318345674	1993.13400451612	444.772300319886	1135.59488482181	1246.93566110306	693.212519567537	1469.73007138654	1696.11759571407	443.139709575326	1326.41593114766	1353.81794510629	1055.15276981999	1905.32544791876	1895.6218390631
Os02g0581200	246.609679804665	410.507165535911	380.07762243431	400.383345447887	441.310209625988	288.405323967051	182.260267172746	242.801404141124	338.441563701291	255.757818114338	363.381300691762	233.129331430411	231.516674885119	405.38293624214	380.974415736619	567.072526101141	531.537498270591	646.689229283592
Os02g0584800	81.5128368600936	163.691276958864	262.879584611568	111.154024792919	146.10247014104	157.639718713854	59.966587247266	134.752812225482	399.119172258055	205.109237405921	272.198220396573	154.701203656227	80.804663050803	151.126007931094	235.229147598263	234.363275564262	189.519312148974	293.975279772913
Os02g0585100	69.5778003169617	145.034793026134	266.882578560001	139.752831285371	145.566404589713	102.801837814	58.7541632816534	159.209754591392	332.539315326395	170.541738162949	215.282876731925	160.300324898688	60.5859186539507	151.756516451075	285.066208062755	199.234777530274	134.042848516135	210.509792212399
Os02g0592833	105.491838584069	267.017560469433	326.558607981202	397.539760469946	320.296076417534	278.886086192751	167.521259319315	288.193248676517	215.558489438281	244.481837910952	442.266932186932	322.531994994372	225.176339113273	414.953443530835	179.368661664439	500.281038350422	545.314771337538	484.385272650095
Os02g0594651	613.84846909139	1489.04358999935	1381.95263813577	1117.98980674684	1514.64026026391	1032.88424092765	491.118130330227	803.801403879118	1284.79151542811	545.042068773382	898.148750260198	1025.24826317698	642.835352406981	1126.37457360053	1101.08265617513	1620.88137380977	1427.53994431335	1811.47923362625
