V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18
Os01g0138400	313.952088027822	311.324056337514	481.75311143506	368.796121071732	300.269321823048	299.462719081753	374.253553306461	496.840359324335	670.634338616435	395.691880177472	406.527051088249	364.718682947547	225.069580248491	476.876127134063	542.091545867122	164.308352664417	209.480777568991	229.491774644962
Os01g0149900	113.248467962866	204.986929362778	260.874926985904	127.909129054769	183.86788151315	234.823007147938	132.626520626769	221.328434032346	237.70960066575	203.078529626201	209.234454085133	223.900993680062	143.455774473957	182.872804000205	213.088130767734	156.216834822012	169.036602590431	153.988561154647
Os01g0150000	1846.86085154703	2370.90627670981	2387.07639741915	1652.24772735067	1980.64457048075	2236.47815364597	1849.04570059523	3227.5335571512	3395.06876585717	1571.69274397651	2665.58625925074	2930.67779702171	1916.14096103111	2032.81391140935	2964.17417832282	1357.35340616342	2065.8454616795	1782.71182363819
Os01g0153600	22.1141239487668	118.118635352126	113.878833577494	12.2379567899123	63.4213828133215	82.7833825427015	17.2366896293898	97.6052380596549	135.163130240412	0	67.7607479974867	104.928318134283	12.4614468174507	37.6173723453474	109.668231635012	15.3526777623173	55.6439554809769	27.7157365656289
Os01g0155000	573.438745801157	409.318189108333	557.82582767737	475.527000702023	461.739253520329	600.058932612455	393.450768954974	491.075580574442	816.488296853327	389.796794823751	537.01676328076	520.95256576185	342.038231876372	669.689262235694	885.290635677071	459.063814217375	349.886639407304	490.086584570981
Os01g0159200	1213.82786533034	2394.29113637076	2514.53789011996	1605.88895859683	2331.74794713963	2363.32863278354	1529.91665255754	2033.64260727211	2055.12738857964	1586.43282616353	2687.97138511444	2477.04218717264	1450.96690560359	1874.86026632812	1785.75049260574	2610.40048012164	3822.05006948889	3208.33928804638
Os01g0168600	564.644091354601	951.844627504113	1151.36824985546	576.808078953669	974.371765292556	1137.06202633222	679.60688384789	814.764607289662	1092.21378045762	704.475363299638	894.674475950437	963.923660964562	633.661114200386	839.491107343198	877.87631149231	553.522405944983	852.413365773371	954.104482954753
Os01g0168800	2523.56595400806	3589.10782941024	3862.59166107238	2342.68943313493	3445.76971013781	3775.15657054121	2459.72927223971	3517.22731079186	3711.68193930554	2509.76895097238	3319.90617083052	3359.38732375772	2197.81873279159	3035.53588808171	3764.86563949602	3026.56136576944	4014.47611126414	3502.90480837523
Os01g0170900	29.2931243951914	72.1623629308672	96.2268572153887	36.4396561673548	61.5938668089466	134.513046923839	21.4843409741915	54.07505928195	100.683920131667	31.3688159628773	58.1765816868145	62.8490915550962	22.4221603818963	69.9928085143807	95.5865846400545	27.4146285350733	137.565874863163	165.876399335502
Os01g0175100	173.567608816754	434.998037726866	351.462352722447	119.795195698176	315.194864839255	364.787095313893	142.111394564302	512.748776811055	537.577509857611	218.407644659376	297.167340852828	327.97959987078	181.098375614444	363.921844753497	545.339561021	264.046043533163	388.179556758326	290.016141138172
