baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	weight
Os03g0562400	24.9298041819143	-3.4781172164936	0.621700859110247	-5.59451891617352	2.21234349519899e-08	2.83996565326996e-05	0.245667443900974
Os03g0594900	186.066851682722	-0.80106093477094	0.223522681308505	-3.58380156358862	0.000338629388215114	0.020511499882769	1.17387973752249
Os03g0607700	314.465109798234	1.22460715792873	0.208912756224167	5.86181131330588	4.57845118803647e-09	7.42592066650173e-07	2.87658569010505
Os03g0608700	326.720674061812	-1.97780945187945	0.189699421921872	-10.4260172848287	1.886298600901e-25	2.48154702867516e-22	2.87658569010505
Os03g0634000	442.11850069359	0.636383350706201	0.188147665438631	3.38236113226594	0.000718656020233359	0.0268665431205289	1.64568999184298
Os03g0676400	47.8807489653812	1.60057608765839	0.397355065734014	4.02807520448173	5.623535700894e-05	0.00795893137585895	0.716221430513871
Os03g0701200	1530.07014692374	-0.590424759656849	0.175090191316447	-3.37211785090664	0.000745925227863672	0.0225814932620441	2.23225597618304
Os03g0711100	158.368716337857	0.930347030802737	0.232156833680771	4.00740747559478	6.13888985929421e-05	0.00590228513905544	1.1501403269636
Os03g0741100	119.651746768933	1.81674295426683	0.304078276777388	5.97458974551096	2.30669923598565e-09	2.47891777759972e-06	0.391269255012807
Os03g0759125	109.93225453096	1.08057881341166	0.234300292867892	4.61193966164153	3.98928807022968e-06	0.000677657268858336	1.10774198098822
Os03g0760800	159.670815057251	0.623506096560136	0.183344509346915	3.40073503581375	0.000672049342711314	0.0321248852912499	1.17387973752249
Os03g0764600	2909.15116244205	0.989749341967389	0.118421910661193	8.35782277486705	6.38863233551012e-17	4.99500980918615e-14	2.17807809220891
Os03g0770800	582.549205886236	0.759685913453909	0.134012134044715	5.66878453857343	1.43814080870326e-08	3.44916739643461e-06	1.65127946106027
Os03g0790500	73.9602331057602	1.22444964550551	0.324494873301512	3.77340212819876	0.000161036410051638	0.0136063097785327	0.987996612187258
Os03g0815100	629.354530739149	0.73327446286777	0.209063634052666	3.50742235104862	0.000452470382654514	0.0199592539456495	1.65127946106027
Os03g0815266	80.175333061045	4.64226996389086	0.84672330859494	5.48262923291232	4.19050670596502e-08	1.4740659061459e-05	0.987996612187258
Os03g0820400	61.0039697203901	1.45359519741455	0.379028552834233	3.83505460616386	0.000125536400956667	0.0109501902718968	1.0063479701655
Os03g0838800	75.6510885691819	1.21804482171031	0.247741148781264	4.91660278360034	8.80589729073047e-07	0.000225702457610195	0.899041596849063
Os03g0839800	89.6167209794878	1.21376647505456	0.35609682585802	3.4085293294316	0.000653140636438294	0.0425407548318419	0.719281673610963
Os04g0136700	411.257889963626	0.705099169041103	0.208038164411815	3.3892779771184	0.000700769319226672	0.0321248852912499	1.22398669055803
Os04g0201800	36.3514370748382	-2.22925347808005	0.67232540562685	-3.31573589131528	0.0009140216505206	0.0487005833998965	0.808123485487072
Os04g0249550	1.88192372465932	-22.3314510684479	3.55011662824471	-6.29034293994145	3.16765396139922e-10	1.68509049122482e-06	0.0831487399230654
Os04g0253000	2264.08603911369	0.634990613936287	0.175371642300867	3.62082834833068	0.000293661304628547	0.0116337321210609	2.17807809220891
Os04g0322100	271.167604415789	1.28379377236911	0.337695921770455	3.80162652139387	0.000143749301381148	0.00670020428978688	2.28349262014454
Os04g0340300	120.900237755607	-1.8085841553154	0.357402065725608	-5.06036290429256	4.18459250349251e-07	0.000108398153663702	1.0063479701655
Os04g0380300	208.362018193797	-1.00699086446516	0.26563601435505	-3.79086723955739	0.000150122186145549	0.0111683382680796	1.17387973752249
Os04g0385600	322.734017285218	1.21628207023454	0.240216920160557	5.06326560769159	4.12135018518346e-07	6.28771509674669e-05	1.77177271690577
Os04g0390800	51.8981625533943	6.36803418818517	0.906724972117546	7.02311548044541	2.16974729787649e-12	2.34685597615344e-09	0.828649769479636
Os04g0412100	260.235147406387	-0.809340485102849	0.250990200451048	-3.22458997860635	0.00126153206004049	0.0467616151078908	1.1840743146758
Os04g0423200	50.1126850857786	1.30428075080842	0.336092283797015	3.8807220923767	0.000104146791964176	0.0124081380221229	0.712897023014696
Os04g0439600	649.158638900192	0.722042315845977	0.172632408287264	4.18254210208596	2.88267612665125e-05	0.00240718911913806	1.65127946106027
Os04g0447166	72.2142623207999	1.50933383452121	0.455106907805866	3.31643798112826	0.000911728208160397	0.0423945711115401	1.01309166190385
Os04g0453266	1.99252598283198	-17.8828908791017	2.95959776851822	-6.04233827627702	1.51896575126247e-09	6.75475343687896e-06	0.0823545170710939
Os04g0465100	646.495908725455	0.871914215692668	0.274310647180447	3.17856497607657	0.00148006040896413	0.0419452184061008	1.68318038829918
Os04g0481600	346.368393457224	1.05660313278797	0.224093032067386	4.71502002110551	2.4168698317117e-06	0.000316577495008929	1.64568999184298
Os04g0498900	67.7483645128025	5.2924948246761	0.559959691487989	9.4515639342044	3.33805405363372e-21	8.69027921395157e-18	1.0063479701655
Os04g0499100	213.212668724737	-0.587069212274309	0.136382926938704	-4.30456528138717	1.67313951389492e-05	0.00237903604523208	0.977680474665512
Os04g0510200	385.715631938626	-0.751981058864492	0.235060397649866	-3.19909719537105	0.00137858683109697	0.0332218457798076	2.27222783471531
Os04g0518800	305.400324965196	1.02478602896346	0.215863752464715	4.74737429171195	2.06074388631555e-06	0.000284326032938197	1.64568999184298
Os04g0538400	4882.49246373487	0.613393197413303	0.200759456956441	3.05536390022409	0.00224787598986792	0.0414186519078901	2.64442409702577
Os04g0546800	872.337584370926	0.857370389981764	0.181046175705518	4.73564485215268	2.18359678807307e-06	0.000294369174168903	1.65127946106027
Os04g0550200	567.483503495235	0.862597933673244	0.224337113801095	3.84509686809136	0.000120504825066443	0.00736677953765995	1.68318038829918
Os04g0565200	68.3421510246323	4.63629318703444	0.508676315074669	9.1144270917231	7.90872145053156e-20	1.70397309920508e-16	0.987996612187258
Os04g0577337	38.9926505800026	2.01320087727731	0.439560662954566	4.58002966813571	4.64909977158108e-06	0.000945972204400114	0.828649769479635
Os04g0579200	268.046014992635	0.953815589730879	0.176856169676627	5.39317113717257	6.92249629334565e-08	8.53780193832447e-06	2.87658569010505
Os04g0586500	54.038936161796	1.60706539796527	0.351219139626504	4.5756771674638	4.74682058277839e-06	0.000952625527057041	0.828649769479636
Os04g0591300	86.8179153348435	0.769311198829675	0.223320122290227	3.44488078790266	0.000571311298938313	0.0397245145605635	0.719281673610963
Os04g0593400	503.222338041624	0.760061349881953	0.164271145973119	4.62687068614185	3.712321372867e-06	0.000458709692329306	1.63099577867261
Os04g0601800	241.989800423371	0.725947870081875	0.180239788813275	4.02767821057504	5.63303677142722e-05	0.00539897836838072	1.17387973752249
Os04g0606200	101.225255115152	1.04567145071332	0.274063610109741	3.81543339626378	0.000135944121390813	0.0116337321210609	1.0063479701655
Os04g0613500	147.089246734076	-4.39523468410476	0.998565110290944	-4.40155042351135	1.07480082704936e-05	0.00219309066908745	0.692606008513783
Os04g0617900	14.492688903357	3.43454707177578	0.805906629631872	4.26171834985976	2.02861012474524e-05	0.020511499882769	0.0703639768885391
Os04g0629200	344.734950801561	-0.905949428533887	0.258006308889238	-3.51134603039033	0.000445843647105851	0.0154965535785634	2.28349262014454
Os04g0671200	1360.37778834438	0.78340205859821	0.139055649079117	5.63373055166201	1.76352485419349e-08	3.45517781713095e-06	1.99813037520914
Os04g0672100	771.380330347121	-0.593998078746745	0.152627872336913	-3.89180606171032	9.9500768246049e-05	0.0065477815206499	1.63099577867261
Os04g0673300	1714.38201027132	2.17431151465266	0.162799056715601	13.3557992197156	1.09575724018289e-40	3.11294300465611e-37	1.99813037520914
Os04g0674000	1343.26053190857	0.993707954941243	0.166031427263465	5.9850594030273	2.16310901264358e-09	5.42222537096021e-07	1.99813037520914
Os04g0677300	132.294917250142	1.09609638017732	0.304109040290347	3.60428739353103	0.00031301055209259	0.0273797118599529	0.692606008513783
Os04g0678700	1298.56113907161	0.712367152194963	0.226428650651937	3.14609988684694	0.00165463485272703	0.0379066876767138	2.23225597618304
Os04g0684800	559.041773460043	0.672194074778858	0.200882734027566	3.34620134494294	0.000819268821883718	0.033865898332747	1.29754370384622
Os04g0687900	685.110856810759	0.996818359201165	0.125387991300448	7.94987102722338	1.86705788359582e-15	1.4811387625578e-12	1.65127946106027
Os04g0689700	367.262410335918	1.4152674343901	0.153795736479506	9.20225402073281	3.50518545647245e-20	4.81290011019045e-17	1.77177271690577
Os05g0103800	128.262486969495	2.46570085522627	0.496944589153523	4.96172190832435	6.98709838742722e-07	0.000225702457610195	0.712411215409016
Os05g0104150	899.154340491868	0.823195413998366	0.20644326724022	3.9875139790366	6.67692713512395e-05	0.00474667166723253	1.64636584705379
Os05g0125600	318.008274533819	0.626545803641358	0.191146620343203	3.27782831062562	0.00104609001457422	0.0327047684031587	1.77177271690577
Os05g0126100	842.22181516086	0.712201204594192	0.187602572194316	3.79632963590982	0.000146854201078816	0.00863076428492981	1.64636584705379
Os05g0127266	667.536214084429	0.962609343716551	0.217591091005634	4.42393730031725	9.69181587272672e-06	0.000952625527057041	1.68318038829918
Os05g0134800	3755.92404952515	-0.706238008309947	0.223824674149643	-3.15531793352584	0.00160323294064175	0.0370069306464774	2.23225597618304
Os05g0139100	307.773849388887	0.699855025659608	0.187097392076331	3.74059209427187	0.000183587261446103	0.00675058249282549	2.87658569010505
Os05g0149000	81.8192143493413	1.19588265707421	0.276200764714115	4.32975867504213	1.49272834131581e-05	0.00211585827935243	1.01309166190385
Os05g0150733	300.743806929287	0.876447293580737	0.276337967745082	3.17164992104613	0.00151575607522722	0.0304044980723188	2.87658569010505
Os05g0160600	371.896578921558	-1.09625526836063	0.125130182805369	-8.76091797984321	1.93666685593169e-18	1.69917566224658e-15	2.28349262014454
Os05g0162500	126.501664870551	0.797897966866214	0.207186358253486	3.85111246508813	0.000117582482395423	0.0211472272483409	0.391269255012807
Os05g0179950	170.695213636253	1.12442330273669	0.21894340473685	5.1356801730938	2.81125399953987e-07	6.42250796668442e-05	1.17387973752249
Os05g0183100	161.800038789375	1.86814924424429	0.218033005465026	8.56819471097901	1.05119947589619e-17	1.60523943786033e-14	1.17387973752249
Os05g0186300	597.466396260624	1.90742406734419	0.223638761143115	8.52904057236999	1.47566430742791e-17	1.60523943786033e-14	1.65127946106027
Os05g0186601	176.010687057837	1.83878806646272	0.321154015654607	5.72556461022206	1.03090301165853e-08	4.26723607337349e-06	0.914240638055186
Os05g0195700	775.884912566045	0.645734116399273	0.0950283089241405	6.79517633966055	1.08180124472687e-11	5.37869900969318e-09	1.63099577867261
Os05g0200700	213.006244956982	2.57185267177666	0.347368483162269	7.40381697373291	1.32324773792209e-13	9.80757725840125e-11	1.43602280405446
Os05g0214300	160.27894316218	1.08569361239824	0.326439805241001	3.3258615982714	0.000881456847389225	0.0439435235160305	0.914240638055186
Os05g0215000	139.556836838098	-1.38175634440803	0.377512740434211	-3.66015817855245	0.000252059599981916	0.0239708181383237	0.692606008513783
Os05g0231100	166.558877397901	-1.73837503461918	0.438157812185534	-3.96746328896465	7.26416972748867e-05	0.00660698903684067	1.17387973752249
Os05g0316800	680.926895943951	0.97502323377175	0.244869440056084	3.98180856520288	6.8392856725364e-05	0.00479816001626892	1.65127946106027
Os05g0320750	1654.09296810937	0.720276415484827	0.228960969722463	3.14584802972277	0.00165606031271027	0.0407334303454647	1.99813037520914
Os05g0339300	171.734320932398	1.0674285613267	0.249255602174191	4.28246567786561	1.848336494006e-05	0.0022415319871706	1.16051998648671
Os05g0375400	1725.81608086371	-1.04245710626459	0.331098134810851	-3.14848377765742	0.00164119832371716	0.0405627751131367	1.99813037520914
Os05g0397300	442.425763096148	-0.758100637417829	0.200262074085499	-3.78554272385179	0.000153373479801895	0.0154965535785634	0.783932348973931
Os05g0398450	232.309414518305	-0.606566435903771	0.179531617082147	-3.37860509342056	0.000728545800437953	0.0379940287732676	0.977680474665512
Os05g0409500	65.5765490250679	1.12166859014094	0.337529162960855	3.3231753378034	0.000889989544412473	0.042068361759922	1.0063479701655
Os05g0429500	388.596883371356	0.851460997820459	0.229079637282342	3.71687771083305	0.000201700009971927	0.00860319692111106	2.28349262014454
Os05g0430700	340.548582829534	-0.732748601577	0.186503058830278	-3.92888248682194	8.53415280257664e-05	0.0072621942132394	1.22398669055803
Os05g0447700	246.765867742651	0.702171465493562	0.182729884217681	3.84267449464962	0.000121700829723322	0.00829439762585868	1.43602280405446
Os05g0468900	394.822330714395	1.04057204311798	0.174480180303504	5.96384094346952	2.46376578442464e-09	6.67060083829769e-07	1.77177271690577
Os05g0472000	272.800131160775	0.67827423837143	0.164627097863267	4.12006435863176	3.78766584516939e-05	0.00391904088342163	1.1840743146758
Os05g0490300	438.278101690949	0.768121410119254	0.150241918373539	5.11256391315178	3.17815404938128e-07	5.5196444692233e-05	1.58151766330056
Os05g0495900	1172.63231018795	0.639829309109148	0.168024422555239	3.80795422105261	0.000140121204296088	0.00675058249282549	2.20176916511122
Os05g0510800	1238.15206282955	-0.58748453933823	0.16070149895148	-3.65575021497221	0.0002564309518199	0.0105522553881394	2.17807809220891
Os05g0525600	163.851592040587	-1.04768302458944	0.303745555351399	-3.44921269177877	0.000562223670636391	0.0281733732391382	1.17387973752249
Os05g0525701	36.3537178562089	-1.21701905750344	0.34959019426783	-3.48127343803886	0.000499035760554422	0.0364305843769336	0.706892684523607
Os05g0525900	201.808817981544	1.02864009236255	0.232869427652448	4.41723974989867	9.99693255137212e-06	0.00134582792896957	1.16051998648671
Os05g0537100	247.038757373419	1.58611703699405	0.197058316655781	8.0489728315535	8.34917774759211e-16	9.80128384573912e-13	1.16051998648671
Os05g0540900	268.78609147314	0.918932518875346	0.222601565999656	4.12814938991384	3.65694510155038e-05	0.0028777068911231	1.64568999184298
Os05g0561600	685.399754297455	-0.908629792791659	0.205080881838535	-4.43059238211706	9.39745770389252e-06	0.000952625527057041	1.63099577867261
Os05g0568800	175.15233051045	0.978459823044658	0.282403664662326	3.46475611148537	0.00053071253607471	0.0277889761914681	1.13915437899261
Os05g0578600	147.673399987066	-1.25336132483473	0.340045696452029	-3.68586145306957	0.00022793033111498	0.0219253672912545	0.712411215409016
Os05g0580200	41.3053049068745	8.36043385831741	1.21594297720517	6.87567921773253	6.16951894021274e-12	5.93668889684577e-09	0.823133823771498
Os06g0125200	138.780135353275	1.4247224898445	0.405935881872731	3.50972297218893	0.000448573782151322	0.0343593149530189	0.692606008513783
Os06g0128800	282.324882967169	1.41271620887939	0.271211256588147	5.20891435942387	1.89948755610016e-07	3.47889942787429e-05	1.64568999184298
Os06g0129100	1121.26840459984	0.697746178245217	0.195096452245033	3.5764165376461	0.000348336461279332	0.0163392883184261	1.65127946106027
Os06g0130800	6100.16988704688	0.743446616491452	0.188596709268733	3.9419914555991	8.08078559846456e-05	0.00444887804784292	2.17807809220891
Os06g0131350	5834.32352777692	0.593508806789744	0.183628746337449	3.2321127199718	0.00122878574161468	0.0213744630999578	3.99176471457815
Os06g0131700	1275.18748956229	0.638095589971046	0.198137563028991	3.22046753889711	0.00127981685653163	0.0389537576492139	1.65127946106027
Os06g0132400	196.427772190574	0.878825017473656	0.244750213912099	3.59070173392896	0.00032978886224501	0.0239025500462755	0.914240638055186
Os06g0140700	1445.92483431114	0.640568984412144	0.143962608940714	4.44955109611788	8.60499566903953e-06	0.000715645292963181	2.20176916511122
Os06g0147400	308.094080226552	0.751708247985201	0.203487969009081	3.69411642194756	0.000220652696636575	0.0116198508504294	1.64568999184298
Os06g0163900	145.516229717085	0.730710623464148	0.178258020138191	4.09917389914731	4.14627421081357e-05	0.00478932289134682	1.0063479701655
Os06g0166400	880.356095439842	0.916736681080125	0.2506775156366	3.65703592822059	0.000255148628850792	0.0131558002614163	1.63099577867261
Os06g0192800	422.804962451268	0.627765668400444	0.191401756481945	3.27983232724232	0.00103868798001568	0.0347341827028305	1.58151766330056
Os06g0203000	169.619799274319	0.94743245956327	0.264259007410634	3.58524187631965	0.000336765942638764	0.020511499882769	1.17387973752249
Os06g0206700	94.0979272005802	0.958060937994197	0.255180720717152	3.75444091270568	0.000173728819827185	0.014305853231792	1.0063479701655
Os06g0218500	695.910486997869	0.611510225039256	0.163014997299733	3.75125132759953	0.000175954212359984	0.0116337321210609	1.29754370384622
Os06g0220000	564.775315734341	0.924574900494136	0.207923467224419	4.44670778549595	8.71963223836694e-06	0.000915666839116261	1.64636584705379
Os06g0228200	1377.46245690058	-0.731536509789482	0.239459968324776	-3.05494281531563	0.00225103437917701	0.0454943065417069	2.20176916511122
Os06g0228500	350.410823921528	0.940505554512845	0.282683762485051	3.32705899428016	0.000877677903098189	0.0290390841232638	1.77177271690577
Os06g0234300	73.5369813132114	1.37075936381027	0.407233946025349	3.36602431400684	0.000762599861914968	0.0384070691083019	1.0063479701655
Os06g0236300	581.344863214969	0.619875251802766	0.145648437959056	4.25596910264855	2.08145452224642e-05	0.0018560278380047	1.64636584705379
Os06g0238700	179.079108081574	1.03253520678777	0.24356261065483	4.23930095022281	2.24216903629972e-05	0.00310518472819811	0.914240638055186
Os06g0255900	129.333211896113	1.0616457812215	0.197405322643946	5.37799977732293	7.53179097002755e-08	2.18466912490674e-05	1.10774198098823
Os06g0263801	83.2937501609943	1.92909073524971	0.275098283776644	7.01236921134689	2.34315868458997e-12	2.34685597615344e-09	0.899041596849063
Os06g0271350	17.0038360642656	6.79200004429235	1.30068141064683	5.22187830832048	1.77117352259982e-07	0.000174203672777191	0.247347577385069
Os06g0306300	1401.99675099512	-0.849873121250246	0.242615436843388	-3.50296391815684	0.000460111785106723	0.0162498499092727	2.20176916511122
Os06g0320200	57.3116507434988	1.41837135649362	0.298771961167273	4.74733757127737	2.06111792470481e-06	0.000569195985654619	0.712897023014696
Os06g0493100	169.372600329576	1.61674937285917	0.467823566625865	3.45589553027401	0.000548467849032996	0.0329384733404222	0.914240638055186
Os06g0493600	105.572004304409	0.928678103930653	0.272144456508788	3.4124454190404	0.000643828185997212	0.032345348983694	1.10774198098822
Os06g0496800	371.742425109102	0.677271289409128	0.119039113585335	5.68948532134032	1.27422841951916e-08	3.10250311280225e-06	1.64568999184298
Os06g0531000	289.413984026142	0.838824745726627	0.213073995348726	3.9367767256336	8.2583377474573e-05	0.005622156382629	1.64568999184298
Os06g0538400	587.276369395475	1.88597243128404	0.237618564075086	7.93697427903014	2.07172991163633e-15	1.58735811490485e-12	1.64636584705379
Os06g0562200	121.071596689976	-0.931473615668681	0.209280201423481	-4.45084441496609	8.55332955411955e-06	0.00182082774885215	0.692606008513783
Os06g0564700	14.9548455030902	2.77654353542026	0.625720907015666	4.43735138827756	9.10725569965277e-06	0.00444887804784292	0.245667443900974
Os06g0594400	171.191687823047	2.00479923291491	0.452351045511554	4.43195445839575	9.33827444017355e-06	0.00130440313394782	1.1501403269636
Os06g0614100	224.545175576716	0.779361050997957	0.194985811675046	3.99701416376286	6.4146464302805e-05	0.00767087463329135	0.852733381009301
Os06g0631800	27.0263697542003	1.57090831697666	0.474366457398395	3.31159231955841	0.00092766625713011	0.0482642483787481	0.828649769479635
Os06g0633100	691.783448110973	1.20076278419308	0.262329007519747	4.57731607932339	4.70979558549245e-06	0.00067910949772458	1.29754370384622
Os06g0633375	26.7002277776742	1.99926617310194	0.54507009459503	3.66790655537126	0.000244544519040188	0.0447184960086555	0.247347577385069
Os06g0643600	351.277472519206	0.817981465053334	0.229428090653427	3.5653065094325	0.000363431203625811	0.0160235819527261	1.77177271690577
Os06g0646100	189.751248586415	0.733655437001027	0.209923641181125	3.49486810000604	0.000474296084262793	0.0256790443159373	1.17387973752249
Os06g0649000	105.010135820286	2.08657861779258	0.430794620510658	4.84355773830038	1.27534637927186e-06	0.000285847845949196	1.0063479701655
Os06g0649600	671.37021208311	1.14794866891581	0.199120091812978	5.76510716956685	8.16059683957489e-09	2.09023955439121e-06	1.68318038829918
Os06g0654400	210.391791056985	1.21058256402013	0.285267368947244	4.24367697044245	2.19886815214324e-05	0.00217299388115562	1.43602280405446
Os06g0661800	152.786864243234	-0.903602955309139	0.230719981999146	-3.91644862087621	8.98629563893232e-05	0.0113018511361931	0.692606008513783
Os06g0662200	486.907043582611	-0.741923926109623	0.130035523874662	-5.70554802259071	1.15969354369666e-08	2.92693616989331e-06	1.64568999184298
Os06g0663800	346.819476236186	0.662042789303887	0.187105294969129	3.53834342001448	0.000402646007524674	0.0182968245874314	1.64568999184298
Os06g0666400	331.569882018651	0.807150467622498	0.219648664550995	3.6747342364793	0.000238097121676344	0.0097029845556311	2.28349262014454
Os06g0691800	310.291246608636	-0.835192368225102	0.252482850346579	-3.3079172192434	0.000939925885779859	0.0321248852912499	1.64568999184298
Os06g0694200	712.913925331118	2.69763951588826	0.275127351141035	9.80505756588847	1.07085927275877e-22	1.86350349317347e-19	1.63099577867261
Os06g0697000	269.939980863983	1.23858138157591	0.23148919375258	5.35049330596282	8.77147974844359e-08	1.65309029422224e-05	1.77177271690577
Os06g0697600	1514.18052372834	0.624037207109315	0.160703725229348	3.88315333834807	0.000103110497795758	0.00530751026586103	2.20557930712798
Os06g0707733	147.278435372433	-0.789130370238518	0.227259137319047	-3.47238126285177	0.000515863151007016	0.0379940287732676	0.692606008513783
Os06g0716100	392.173997888448	1.34864222475677	0.229583586239708	5.87429723024123	4.24640882895374e-09	1.55476017987407e-06	1.22398669055803
Os06g0728700	123.274489583293	-1.17210110889422	0.271597825913105	-4.31557618310694	1.59187138746853e-05	0.00207390687605143	1.10774198098823
Os07g0115500	154.434368157135	1.08491581167854	0.2223509071009	4.87929564049954	1.06465373780736e-06	0.00021743098949656	1.1501403269636
Os07g0119300	1311.45856010867	0.805739111221836	0.155415946183085	5.18440437426317	2.16706296556105e-07	2.98787704410386e-05	2.20557930712798
Os07g0127600	201.643470342029	1.88074294469283	0.424541008344405	4.43006189679346	9.4206045181015e-06	0.0010690623678217	1.43602280405446
Os07g0153150	721.541414146081	2.34594940051619	0.382980085511326	6.12551275971453	9.03920265735859e-10	3.59497674738664e-07	1.29754370384622
Os07g0157700	67.7260981069088	0.842544415734548	0.25290099682483	3.33151876154182	0.000863734776801255	0.043862530684891	0.899041596849063
Os07g0162450	1022.10463427581	9.94275602893393	0.612558267434077	16.2315269542974	3.01855968904299e-59	1.52700692634914e-55	1.68318038829918
Os07g0162500	114.742867775441	-0.994434005163572	0.254662378937289	-3.9049113155754	9.42599455123191e-05	0.00897577446109423	1.0063479701655
Os07g0226200	108.896159892827	1.15033036212679	0.247934185935685	4.63966014926715	3.48982604214919e-06	0.000664065461133703	1.0063479701655
Os07g0258100	144.475019721003	1.15278052367871	0.266127196603589	4.33169002789235	1.4796916096795e-05	0.00278609817609284	0.692606008513783
Os07g0290200	634.189784978022	0.773600258707235	0.222879559485728	3.47093407978838	0.000518651306739313	0.0213744630999578	1.68318038829918
Os07g0422000	132.164848808412	0.832754072351792	0.214657396778571	3.87945668236541	0.000104690041902351	0.019653214847787	0.391269255012807
Os07g0429700	19293.7915292349	-0.905943957967771	0.274153686290357	-3.30451131344002	0.000951421358308739	0.0267104623143888	2.20176916511122
Os07g0435300	874.778057787205	0.742639204607544	0.169491867511558	4.38156246379729	1.1783125180227e-05	0.0011661571832756	1.63099577867261
Os07g0461900	413.179751219155	0.96191454138313	0.144664305630274	6.64928737736829	2.94515463706283e-11	1.70734804821133e-08	1.22398669055803
Os07g0471900	363.164338690262	-0.771827816654086	0.226870893989048	-3.40205745692238	0.000668805752799656	0.0257756472091928	1.64568999184298
Os07g0481100	164.268332747995	-0.703623620635665	0.209279260869427	-3.36212779858138	0.000773443182432108	0.0414065629300298	0.914240638055186
Os07g0511100	5.24720018472303	6.05285613537081	1.59313083983202	3.79934653453135	0.000145078116416838	0.0327047684031587	0.245667443900974
Os07g0511400	920.534650699091	8.2389038892121	0.736958164721046	11.1796086719939	5.13157620990285e-29	1.09337431319257e-25	1.99813037520914
Os07g0511500	175.481517979811	1.12640431772798	0.335225558475088	3.36013853732363	0.000779033973994078	0.0356906031499925	1.13915437899261
Os07g0524900	510.122412166947	1.22611085210107	0.248399381560113	4.93604631541465	7.97221826083634e-07	0.000121802646640725	1.65127946106027
Os07g0529600	26858.8185044593	0.598699167904852	0.122010190338814	4.90696036324756	9.24987169984676e-07	0.000108398153663702	2.20176916511122
Os07g0530700	602.495108261689	0.736029028140796	0.170944563588722	4.30565917212565	1.66489226094072e-05	0.00151071486227441	1.68318038829918
Os07g0538000	457.43539585158	1.48120963392936	0.337626238001448	4.38712833071643	1.14857028254736e-05	0.00113193671107931	1.64568999184298
Os07g0546501	23.2130942141158	3.42677432794469	0.937931957307677	3.65354256377105	0.000258646889100161	0.0460735840112358	0.247347577385069
Os07g0555100	31.4129214124312	-1.39418678788057	0.410201970485464	-3.39878130334328	0.000676868164375891	0.0404367765861656	0.828649769479635
Os07g0559100	74.1911206287471	1.73465063361599	0.43798280989484	3.96054501324489	7.47788947477051e-05	0.00817572607067005	0.899041596849063
Os07g0569100	2275.11791059765	0.757545176245704	0.158602784185531	4.77636745241205	1.78490109547702e-06	0.000195083152223176	2.20176916511122
Os07g0583600	1065.88727611993	0.768870921894596	0.187294654417552	4.10514077022448	4.04068746235275e-05	0.00265927693431274	1.99813037520914
Os07g0587500	686.044326350899	0.862030069256919	0.122102241565704	7.05990371841827	1.66618010860793e-12	9.54620503832423e-10	1.65127946106027
Os07g0592000	68.0996720854029	0.921803507861768	0.259776169078532	3.54845292827111	0.000387501253290693	0.0248383593845828	1.0063479701655
Os07g0592600	677.242052580194	0.622018881679128	0.149323499317536	4.16557932624127	3.10562909802833e-05	0.00255449909845334	1.63099577867261
Os07g0605400	479.310919259988	0.847614004350335	0.249417071721212	3.39838006476863	0.000677861774463518	0.0260501615716725	1.63099577867261
Os07g0619100	197.468067749466	-0.618778346573324	0.189610471441164	-3.26341863859206	0.00110076785477939	0.0437542785371087	1.1501403269636
Os07g0651400	2.63548291543235	-24.4595139813066	5.17997567702324	-4.72193606811734	2.33610122005786e-06	0.0405639579073072	0.00283450437052162
Os07g0657400	736.686593297138	0.649031578125867	0.144701353751993	4.48531794138056	7.28052890855767e-06	0.000786214188109695	1.65127946106027
Os07g0660100	217.198948168598	0.813379693386165	0.212913924375948	3.82022780224537	0.000133328474342286	0.0102952730126457	1.17387973752249
Os07g0664200	818.483625882181	0.813144061858874	0.122573895902618	6.63390892384541	3.26911586943731e-11	1.75123380362826e-08	1.29754370384622
Os07g0677100	237.93816223444	-1.46794401820579	0.375918851348783	-3.90494920097479	9.42451800686452e-05	0.0100651806837143	0.852733381009301
Os07g0685000	513.211912068285	-0.604775307448837	0.162329838292807	-3.72559545311661	0.000194854697880006	0.0105844859272661	1.64568999184298
Os07g0685700	2191.81902952905	0.606483531016618	0.088228849341114	6.87398209934493	6.24340460073472e-12	2.72875750834836e-09	1.99813037520914
Os07g0689600	1039.02417947307	1.0322654650834	0.160618125039471	6.42683050141278	1.30291961522168e-10	4.99709573939838e-08	1.65127946106027
Os07g0691300	572.810099693069	0.747081460739353	0.117918168392445	6.33559247844642	2.36430949990486e-10	8.58094297444476e-08	1.64636584705379
Os08g0121925	284.445941968314	0.614564326898447	0.189345039522669	3.2457376673175	0.0011714673464188	0.0257797368873042	2.87658569010505
Os08g0163500	985.544208734081	0.669729517073489	0.136112080658793	4.92042670887072	8.63557333825041e-07	0.000128485316517501	1.68318038829918
Os08g0167000	6597.59871265504	0.591132821053716	0.193704021119195	3.05173231633619	0.002275249051062	0.0414693832783537	2.64442409702577
Os08g0188151	63.3456465854645	1.51889766784877	0.289976321856105	5.23800584174072	1.62320925997338e-07	4.68616352588174e-05	0.983122688031377
Os08g0195400	1255.69415216275	0.592765229965732	0.163451655045437	3.62654773854049	0.000287235735959681	0.0141760698523653	1.68318038829918
